Captured Time,Latitude,Longitude,Value,Unit,Location Name,Device ID,MD5Sum,Height,Surface,Radiation,Uploaded Time,Loader ID
2020-02-03 17:00:00,37.507551666667,139.94117,72,cpm,,,6449bbf7ce3b30a8e05bc23a0bc40644,,,,2020-02-03 17:00:00,633
2020-02-03 11:00:00,37.505445,0.016666666666667,68,cpm,,,a166df14f60b61095693684fc0f89c54,,,,2020-02-03 11:00:00,614
2020-02-03 11:00:00,37.50725,139.94,55,cpm,,,2fa8bccef282796bcdc297679c4db5b3,,,,2020-02-03 11:00:00,614
2020-02-01 03:00:00,34.066486666667,-118.89521666667,50,cpm,,,da79c21520d3ff3f5ed010a70f4a6d29,,,,2020-02-01 03:00:00,507
2020-02-01 01:00:00,37.673233333333,140.06666666667,48,cpm,,,6cdf740a2304a850185f74c0c4a4b878,,,,2020-02-01 01:00:00,504
2020-02-01 01:00:00,37.674781666667,140.079895,52,cpm,,,6666348e83cbf76e3508f473c302df77,,,,2020-02-01 01:00:00,504
2020-01-12 19:00:00,37.53961,140.11657666667,47,cpm,,,e6f1f188b207a47d5482a12a1494d694,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.747668333333,140.707195,579,cpm,,,9f17d9c657291f929e85f8a6e45c9959,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.517901666667,139.92547833333,59,cpm,,,5399edc68f223aba0e651fd5c8bdd933,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.737156666667,140.72683166667,441,cpm,,,bf708a03ba34b20b27890f90f5a14024,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.550586666667,139.95,44,cpm,,,556541be00f1251e411dc4909c04b4a7,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.737123333333,140.72685333333,454,cpm,,,42482c7028b1d843e2565b6c452057be,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.526595,139.93166666667,59,cpm,,,d8f99c989a46e3f41a0285f7ac9e8a96,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.75588,140.70341166667,463,cpm,,,29ab5e66f6bcd461f61db388616c3f39,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.754973333333,140.68766,384,cpm,,,4f1c5c2ab9c04f7c19f8060e07db4686,,,,2020-01-12 19:00:00,461
2020-01-12 14:00:00,37.552841666667,139.95877333333,62,cpm,,,f3bf949f96b6cca15463606969e72edd,,,,2020-01-12 14:00:00,456
2020-01-12 12:00:00,37.537458333333,139.95942833333,56,cpm,,,13312da8f50bfbb3bf1cbbc1941821e6,,,,2020-01-12 12:00:00,446
2020-01-12 09:00:00,37.539836666667,140.02078,62,cpm,,,3a7da957e3937913d1c5ee582e9beb4c,,,,2020-01-12 09:00:00,461
2020-01-12 09:00:00,37.737141666667,140.72682833333,430,cpm,,,d6528af9f739cc1f31bc5515a73d8194,,,,2020-01-12 09:00:00,461
2020-01-12 04:00:00,37.554983333333,139.95203,50,cpm,,,22fb5ba33ff448f98d6b2dc3f752bf1e,,,,2020-01-12 04:00:00,456
2018-11-07 01:00:29,37.32925,140.978431,45,cpm,,100092,4e5a75a58ace745246695119f00d4b4b,67,,,2018-11-07 01:00:29.237438,
2018-11-07 00:59:27,52.4449,13.315,19,cpm,"Berlin, DE",204,3e5d8a8cbe1821ca25f3035df2edac9c,,,,2018-11-07 01:00:27.989758,
2018-11-07 01:00:25,37.7875,140.5524,57,cpm,,100401,5ef2f50620550b9692211f02f8cda4cf,60,,,2018-11-07 01:00:25.942106,
2018-11-07 01:00:22,37.32925,140.978431,116,cpm,,100091,4649bdbe2c65e849f23f24198fe2b952,67,,,2018-11-07 01:00:22.419082,
2018-11-07 01:00:19,38.8129,-77.125,39.6,status,,200059,ea241232bc71828396533fadda2ac434,36,,,2018-11-07 01:00:20.162173,
2018-11-07 01:00:19,46.316447,6.974947,12,cpm,,54,7cb20f21efb0fc1b08a241d5728e61b8,,,,2018-11-07 01:00:19.867255,
2018-11-07 01:00:19,35.26828,136.2493,29.3,status,,100129,4dc346ffebfbeef2c91f2de8a4fb3bd0,100,,,2018-11-07 01:00:19.606858,
2018-11-07 01:00:18,35.26828,136.2493,15,cpm,,100122,669b91a1920006b4047e0e3576616f67,100,,,2018-11-07 01:00:18.841383,
2018-11-07 01:00:17,35.26828,136.2493,0,cpm,,100121,c51fe3390fb587368ca0fac1730830b5,100,,,2018-11-07 01:00:17.941993,
2018-11-07 00:59:06,53.2042,6.5655,33,cpm,"Groningen, NL",116,cc72896290995adc75e5b7f917a3db0b,,,,2018-11-07 01:00:17.543651,
2018-11-07 01:00:14,38.8129,-77.125,7,cpm,,200052,2dbdd2908c6f80d169199896d22ab2c7,36,,,2018-11-07 01:00:14.705213,
2018-11-07 01:00:14,36.04108,140.226816,33,cpm,,63,e55cbff6bf89ca5878aec9564d6d6e37,,,,2018-11-07 01:00:14.385701,
2018-11-07 01:00:11,25.0439,121.529,43,cpm,,75,3c1df5b423484469609dcc7c3a3a0e50,,,,2018-11-07 01:00:11.699185,
2018-11-07 01:00:09,38.8129,-77.125,27,cpm,,200051,e87b5c7fe83c9d9aeff5fb7d567b97b3,36,,,2018-11-07 01:00:09.242999,
2018-11-07 01:00:07,37.21798,141.00097,28,status,,100309,17acaee2e446153bc83ff9bc33faeec4,9,,,2018-11-07 01:00:07.369797,
2018-11-07 01:00:06,37.21798,141.00097,14,cpm,,100302,0a655b26b6776c7772ca11a344516e8a,9,,,2018-11-07 01:00:06.62862,
2018-11-07 01:00:05,37.21798,141.00097,43,cpm,,100301,684aaf68c8e01efedebb908f07ebe8b7,9,,,2018-11-07 01:00:05.859098,
2018-11-07 01:00:00.999269,49.0307169456565,8.34799535145044,0.117,usv,,207,f7b0c79c2f51b6c7209f59d473cc5d87,115,,,2018-11-07 01:00:02.738512,
2018-11-07 01:00:00.999269,49.0307169456565,8.34799535145044,18,cpm,,207,bb25e4e6f94eb3f0d25020e84996ffce,115,,,2018-11-07 01:00:01.884426,
2018-11-07 01:00:01,35.659491,139.72785,30.2,status,,100029,f2215870db73f4eb28ad28c941546957,92,,,2018-11-07 01:00:01.702301,
2018-11-07 01:00:00,35.659491,139.72785,24,cpm,,100022,ed87199749dd5443a08f8a637322cd41,92,,,2018-11-07 01:00:00.858651,
2018-11-07 00:58:59,21.019,-101.2574,22,cpm,"Guanajuato, MX",209,a8c3f09b4527076e7c9a5351ece154a6,,,,2018-11-07 00:59:59.720028,
2018-11-07 00:59:59,35.659491,139.72785,11,cpm,,100021,57d3a0173a4a7485309b714979239c15,92,,,2018-11-07 00:59:59.679451,
2018-11-07 00:59:57,37.659,140.459,22.6,status,,100019,16fca2f9d1bedaedc85309a1017885b8,209,,,2018-11-07 00:59:57.199196,
2018-11-07 00:59:56,37.659,140.459,16,cpm,,100012,079accc843b65c8315f18289f7b76cb1,209,,,2018-11-07 00:59:56.518743,
2018-11-07 00:59:55,20.9109,-156.2887,30,cpm,,79,fd8183609c048603f9c6ec784968bded,,,,2018-11-07 00:59:56.101618,
2018-11-07 00:59:55,37.659,140.459,33,cpm,,100011,3f11b241cf53e638f7a5bdedeae92634,209,,,2018-11-07 00:59:55.885605,
2018-11-07 00:59:53,37.563007,140.995446,22,celcius,,100089,aba8153db95799b71b8acad5c3ce97e7,3,,,2018-11-07 00:59:53.860447,
2018-11-07 00:59:53,37.563007,140.995446,13,cpm,,100082,0bee75abe3653f4ad6a67f96e9f25c4c,3,,,2018-11-07 00:59:53.503844,
2018-11-07 00:59:52,37.563007,140.995446,29,cpm,,100081,01d01770aa738edd8211943f51bef47a,3,,,2018-11-07 00:59:52.980999,
2018-11-07 00:59:46,37.5635,140.9917,20.7,status,,48,84d999511f444837b548c4ec0c8000a7,5,,,2018-11-07 00:59:46.201106,
2018-11-07 00:59:45,37.5635,140.9917,0,cpm,,0,1ea9f4db865058e23a99efc043cf76da,5,,,2018-11-07 00:59:45.309739,
2018-11-07 00:59:44,37.5635,140.9917,50,cpm,,40,e67df409f393e9646c015619c57dc997,5,,,2018-11-07 00:59:44.437363,
2018-11-07 00:59:39,22.28482,114.14,71,cpm,,157,3535ef26adaea1fa5141b9c4ed132274,,,,2018-11-07 00:59:39.390256,
2018-11-07 00:59:38,42.812292,-70.872505,34,cpm,,99,050e4f845d94812465c17a5eaf3566d4,,,,2018-11-07 00:59:38.630161,
2018-11-07 00:58:37,52.4449,13.315,99,cpm,"Berlin, DE",204,a2f93f2e4fda46b2b8f39fabf831e8a5,,,,2018-11-07 00:59:38.128581,
2018-11-06 23:59:15,34.122234,-118.261406,28,celcius,,300169,75a11ae7e8cee0360d0033ff9bb5aa15,135,,,2018-11-07 00:59:35.276462,
2018-11-07 00:59:30,34.122234,-118.261406,21.4,celcius,,300169,4b751ca631119646df41ca96506679ab,135,,,2018-11-07 00:59:35.276111,
2018-11-07 00:59:35,37.7233303,140.4767968,26.1,status,,100429,635696076156f571837445bf0ee7533f,145,,,2018-11-07 00:59:35.184156,
2018-11-07 00:14:15,34.122234,-118.261406,26,cpm,,300162,abd7fec0da5c8cefa0112318e430f51d,135,,,2018-11-07 00:59:34.09278,
2018-11-07 00:29:15,34.122234,-118.261406,30,cpm,,300162,5bb1c15f26b19a44564236b2b87f52c3,135,,,2018-11-07 00:59:34.080199,
2018-11-06 23:59:15,34.122234,-118.261406,29,cpm,,300162,c60302472c64fbddf9d71f6a23467d04,135,,,2018-11-07 00:59:34.06786,
2018-11-07 00:44:15,34.122234,-118.261406,30,cpm,,300162,7a174b4509132f95133d4f9b6b2d3332,135,,,2018-11-07 00:59:34.054994,
2018-11-07 00:59:30,34.122234,-118.261406,29,cpm,,300162,8162c33666f45d00061887ef014740bd,135,,,2018-11-07 00:59:34.047411,
2018-11-07 00:14:15,34.122234,-118.261406,35,cpm,,300161,c9659876aa11d934c5f44169de081efa,135,,,2018-11-07 00:59:32.862506,
2018-11-07 00:44:15,34.122234,-118.261406,31,cpm,,300161,82f6ad26170fc9b6d26fa244be631d1f,135,,,2018-11-07 00:59:32.861474,
2018-11-07 00:29:15,34.122234,-118.261406,32,cpm,,300161,a6771b89e5a5a6850325606158335442,135,,,2018-11-07 00:59:32.859983,
2018-11-06 23:59:15,34.122234,-118.261406,37,cpm,,300161,61c0a71a51e13071c2a912f60378a68f,135,,,2018-11-07 00:59:32.859005,
2018-11-07 00:59:30,34.122234,-118.261406,32,cpm,,300161,50277dc33422f5e256ebe06d90e6f53e,135,,,2018-11-07 00:59:32.85468,
2018-11-07 00:59:30,37.7233303,140.4767968,19,cpm,,100422,ab8657a3bb480c17bf352ba60344ea16,145,,,2018-11-07 00:59:30.192318,
2018-11-07 00:58:26,52.4449,13.315,17,cpm,"Berlin, DE",204,2fe6e2a465af25880f58f035f7e60420,,,,2018-11-07 00:59:27.04159,
2018-11-07 00:59:23,37.7233303,140.4767968,47,cpm,,100421,be3bb0f8923a524edf1ab88be7585843,145,,,2018-11-07 00:59:23.375938,
2018-11-07 00:59:21,37.752099,140.470826,25.9,status,,100329,22391cc98c830b3d79d7efd73af95ff9,60,,,2018-11-07 00:59:21.681694,
2018-11-07 00:59:20,37.752099,140.470826,14,cpm,,100322,3b8ecff1343d730a831429c376074d33,60,,,2018-11-07 00:59:20.981255,
2018-11-07 00:59:20,37.796306,140.514413,20.2,status,,100419,05bbf59d722f937dbf44459eac8e3c13,65,,,2018-11-07 00:59:20.413987,
2018-11-07 00:59:20,37.752099,140.470826,48,cpm,,100321,14793be4542c6d264bc360aa52f51ce7,60,,,2018-11-07 00:59:20.281515,
2018-11-07 00:59:17,32.475844,130.60662,29.8,celcius,,100119,0a16cefc8c7b76733b85e2203b7bd37b,11,,,2018-11-07 00:59:17.68278,
2018-11-07 00:59:15,37.796306,140.514413,22,cpm,,100412,d14434014556047944c21ffd80baae32,65,,,2018-11-07 00:59:15.425283,
2018-11-07 00:59:13,36.04108,140.226816,26,cpm,,63,5e9162363ca6969b60009ac9ba8040b8,,,,2018-11-07 00:59:14.175995,
2018-11-07 00:59:10,37.358234,140.367584,26.9,celcius,,300069,b45a782fb5423aa6b0bc076cba7c6e3d,218,,,2018-11-07 00:59:14.141064,
2018-11-07 00:59:10,37.358234,140.367584,43,cpm,,300062,ad5fda2e38348d87e9010f9c33605d5b,218,,,2018-11-07 00:59:12.947845,
2018-11-07 00:59:10,37.358234,140.367584,45,cpm,,300061,8cc4e78e473a1bf588a14471084f1b1f,218,,,2018-11-07 00:59:11.745953,
2018-11-07 00:59:10.652,37.442836,-122.128094,6,cpm,,106,14327a5e4d4de42b80289c11731fa196,3,,,2018-11-07 00:59:11.087994,
2018-11-07 00:59:10.659,37.442836,-122.128094,27,cpm,,107,d43dae5ff8992a653de874bda55a7492,3,,,2018-11-07 00:59:11.085802,
2018-11-07 00:59:08,37.796306,140.514413,65,cpm,,100411,30a45ff24411533ee83039f8ce0269d8,65,,,2018-11-07 00:59:08.418157,
2018-11-07 00:28:40,37.358234,140.367584,31.6,celcius,,300069,be38ae187b0f75624f244f158d5d96d1,218,,,2018-11-07 00:59:07.884731,
2018-11-07 00:28:40,37.358234,140.367584,39,cpm,,300062,ebd12db45e428390c738f9abca32e1e5,218,,,2018-11-07 00:59:06.683123,
2018-11-07 00:43:40,37.358234,140.367584,40,cpm,,300062,57a2eff817eafa22b6cb9e59e027bc40,218,,,2018-11-07 00:59:06.673966,
2018-11-07 00:13:40,37.358234,140.367584,33,cpm,,300062,aafe64b8d9ceecefb30e06827903835a,218,,,2018-11-07 00:59:06.660245,
2018-11-07 00:59:06,37.494708,139.92604,22.1,celcius,,100369,9600a6ab0394dd905b14c715dcc0388b,219,,,2018-11-07 00:59:06.329026,
2018-11-07 00:57:55,53.2042,6.5655,27,cpm,"Groningen, NL",116,ea58ea86247ec582233adbf3fd33ec72,,,,2018-11-07 00:59:06.191878,
2018-11-07 00:59:05,37.494708,139.92604,12,cpm,,100362,f2141b575aa05a67182d3ce0490ee24d,219,,,2018-11-07 00:59:05.991097,
2018-11-07 00:43:40,37.358234,140.367584,47,cpm,,300061,3159424d0d94e96e82cf2f7adeef7d65,218,,,2018-11-07 00:59:05.468266,
2018-11-07 00:28:40,37.358234,140.367584,45,cpm,,300061,a355eaaa19c871656b463a8caab56fdd,218,,,2018-11-07 00:59:05.46783,
2018-11-07 00:13:40,37.358234,140.367584,40,cpm,,300061,9ca72f021891ebd4ea1b174a899cac68,218,,,2018-11-07 00:59:05.467617,
2018-11-07 00:59:04,37.494708,139.92604,45,cpm,,100361,bdd888745823d8be5889ad91828a1f49,219,,,2018-11-07 00:59:04.842755,
2018-11-07 00:59:02,35.615814,139.625711,25.1,celcius,,100189,a93bd35b3ba782f4f201f44d94b52550,24,,,2018-11-07 00:59:03.104723,
2018-11-07 00:57:58,21.019,-101.2574,30,cpm,"Guanajuato, MX",209,2f757f44ea0d42fb253182d5ab51a90e,,,,2018-11-07 00:58:58.775575,
2018-11-07 00:58:58,35.615814,139.625711,16,cpm,,100182,2ba4d36f5bbae0f368ccb6914dc612e0,24,,,2018-11-07 00:58:58.414637,
2018-11-07 00:58:53,35.615814,139.625711,55,cpm,,100181,858efa9a0e9c8cd5c7212209b414829d,24,,,2018-11-07 00:58:53.730811,
2018-11-07 00:57:36,52.4449,13.315,17,cpm,"Berlin, DE",204,f6cad5f7a735cbd1b14f837de2789a5f,,,,2018-11-07 00:58:36.656506,
2018-11-07 00:58:36,37.0105,140.9253,21.8,status,,100339,fdb8d4026a4a09d9e1a112814435a164,60,,,2018-11-07 00:58:36.187008,
2018-11-07 00:58:35,37.0105,140.9253,14,cpm,,100332,444b720ddf08cfca6772b14faf980f77,60,,,2018-11-07 00:58:35.476037,
2018-11-07 00:58:34,37.0105,140.9253,47,cpm,,100331,ce66215dd6f8e8667c1f24b857619d3e,60,,,2018-11-07 00:58:34.715949,
2018-11-07 00:57:25,52.4449,13.315,20,cpm,"Berlin, DE",204,e4047863d90c10e1b229f27da93ad63c,,,,2018-11-07 00:58:25.250425,
2018-11-07 00:58:13,36.04108,140.226816,32,cpm,,63,a753d8ea41846101b2b93fe0626d523e,,,,2018-11-07 00:58:13.984207,
2018-11-07 00:58:10,37.495123,140.995519,20.4,status,,100139,057e94973307a11a173bbb974a1ed729,94,,,2018-11-07 00:58:10.872197,
2018-11-07 00:58:05,37.495123,140.995519,22,cpm,,100132,1aab1c86c8ce0a22458e2c6d0b8b7231,94,,,2018-11-07 00:58:05.878286,
2018-11-07 00:58:05,41.3303,-73.834,29,status,,200049,753c42d69d1bc0c16b49d966c6346218,36,,,2018-11-07 00:58:05.864533,
2018-11-07 00:58:02,37.64444,140.797711,23,celcius,,100179,33649cee1e212fc0b901f3568728c5f5,426,,,2018-11-07 00:58:02.900878,
2018-11-07 00:58:02,37.64444,140.797711,36,cpm,,100172,93fcc4d919194aa7e043ffd3ea31f287,426,,,2018-11-07 00:58:02.569171,
2018-11-07 00:58:01,37.64444,140.797711,108,cpm,,100171,bb023e9cb758676453eee88effdf3482,426,,,2018-11-07 00:58:01.451051,
2018-11-07 00:58:00,41.3303,-73.834,16,cpm,,200042,ebf5af3d59b750123024f2eb34088578,36,,,2018-11-07 00:58:00.386987,
2018-11-07 00:57:58,37.495123,140.995519,59,cpm,,100131,ecb2daad45602e86f73194eef65ea3fb,94,,,2018-11-07 00:57:59.009268,
2018-11-07 00:56:57,21.019,-101.2574,24,cpm,"Guanajuato, MX",209,4ea295073109a3e613377313e3f07c0e,,,,2018-11-07 00:57:57.641754,
2018-11-07 00:56:44,53.2042,6.5655,27,cpm,"Groningen, NL",116,15781193f8fde395a0ede69d94b8a1ad,,,,2018-11-07 00:57:55.277452,
2018-11-07 00:57:54,41.3303,-73.834,48,cpm,,200041,16e722bf9b260f05515860ff302c24e3,36,,,2018-11-07 00:57:54.924243,
2018-11-07 00:57:42,37.056757,-122.138333,43,cpm,,178,507adde1b5e4ea76329bad54fe7323db,,,,2018-11-07 00:57:42.231394,
2018-11-07 00:56:35,52.4449,13.315,123,cpm,"Berlin, DE",204,5628f61e7191e937190e58a76662324f,,,,2018-11-07 00:57:35.868211,
2018-11-07 00:56:25,52.4449,13.315,23,cpm,"Berlin, DE",204,1dbb83517044a9e41679652a0a094ff6,,,,2018-11-07 00:57:25.314442,
2018-11-07 00:57:24,37.54562,140.398995,29.1,status,,100249,6371c89d7c111c1341ad132cae1ea0cb,238,,,2018-11-07 00:57:25.091491,
2018-11-07 00:57:23,37.54562,140.398995,34,cpm,,100242,cf82d6f2e143d88d527bd17d716b4c1f,238,,,2018-11-07 00:57:23.53793,
2018-11-07 00:57:22,37.54562,140.398995,60,cpm,,100241,a5e342dbe9ea565f96a85e332048c73b,238,,,2018-11-07 00:57:22.836427,
2018-11-07 00:57:13,36.04108,140.226816,19,cpm,,63,bb376c8031990bbe6a055027bbb2adc2,,,,2018-11-07 00:57:13.743141,
2018-11-07 00:52:13,53.2851,-8.5971,15,cpm,"Co.Galway, IE",19,76b53fd4d4c2257af53a1ca60d53d62e,,,,2018-11-07 00:57:13.566,
2018-11-07 00:57:08.151,38.3151,-123.0752,86,cpm,,201051,fe5eaa7142c7ce2d631669d4b5096ea9,,,,2018-11-07 00:57:08.52853,
2018-11-07 00:55:55,21.019,-101.2574,25,cpm,"Guanajuato, MX",209,f1416f54347fe635f98019ed19baf060,,,,2018-11-07 00:56:56.221696,
2018-11-07 00:56:49,31.833193,130.301922,23,status,,100229,862f3bf9091de774b957b5d2d975cec5,13,,,2018-11-07 00:56:49.807468,
2018-11-07 00:56:48,31.833193,130.301922,11,cpm,,100222,d8133e5ab673466a4c4e427515d55396,13,,,2018-11-07 00:56:49.027383,
2018-11-07 00:56:48,31.833193,130.301922,30,cpm,,100221,e35a17362f86efc9c1be0ad5cfd958c4,13,,,2018-11-07 00:56:48.260511,
2018-11-07 00:55:33,53.2042,6.5655,35,cpm,"Groningen, NL",116,26584186024107289197602afd25da78,,,,2018-11-07 00:56:44.338832,
2018-11-07 00:56:43,37.496139,140.986419,19.9,status,,100209,15b5c672b573aa1b06c172e47e5d5889,10,,,2018-11-07 00:56:43.769024,
2018-11-07 00:56:39,47.612268,-122.345039,20.8,status,,200079,7e982ee0a7277c4341525b92a1dfe853,36,,,2018-11-07 00:56:39.558951,
2018-11-07 00:56:39,47.612268,-122.345039,12,cpm,,200072,a1f163c298e41b4a1fc81502cf3b6341,36,,,2018-11-07 00:56:39.218067,
2018-11-07 00:56:38,47.612268,-122.345039,29,cpm,,200071,91ed94523f3e5c90cc4ca5af2667d534,36,,,2018-11-07 00:56:38.895414,
2018-11-07 00:56:38,37.496139,140.986419,56,cpm,,100202,c0a457f7314ba0bfdd5ae23324e8eb70,10,,,2018-11-07 00:56:38.818169,
2018-11-07 00:55:34,52.4449,13.315,20,cpm,"Berlin, DE",204,572fc3fb3637ecf4f04765d1acc9782f,,,,2018-11-07 00:56:35.161727,
2018-11-07 00:56:31,37.496139,140.986419,159,cpm,,100201,83bb72e97fb1b06385388b30056b7639,10,,,2018-11-07 00:56:32.04615,
2018-11-07 00:55:24,52.4449,13.315,20,cpm,"Berlin, DE",204,9979f72bca57fac2688215138b9806d1,,,,2018-11-07 00:56:24.846732,
2018-11-07 00:56:18,42.208,-122.69,23.1,status,,200139,e9b8fe152a3f240d0cedd3402ba70728,1978,,,2018-11-07 00:56:18.276317,
2018-11-07 00:56:17,42.208,-122.69,15,cpm,,200132,4610d8353fb1920f7a5b57613191d3b3,1978,,,2018-11-07 00:56:17.674247,
2018-11-07 00:56:16,42.208,-122.69,36,cpm,,200131,1cb84eef11bfc1a228914dc47e7a7946,1978,,,2018-11-07 00:56:17.100115,
2018-11-07 00:56:13,34.4883,136.165,16.8,status,,100039,e249431aad3e2917bf8052d9383b9b91,535,,,2018-11-07 00:56:13.427895,
2018-11-07 00:56:13,36.04108,140.226816,32,cpm,,63,05d1d09cf8418612230c89f76770e5fb,,,,2018-11-07 00:56:13.425815,
2018-11-07 00:56:08,34.4883,136.165,22,cpm,,100032,cfcc9edb36ffe884a687b5e96cf1f09f,535,,,2018-11-07 00:56:08.362071,
2018-11-07 00:56:07,42.360781,-71.087719,28.5,status,,200089,6850ffd9cc27cde51ced7c84a6503b9a,4,,,2018-11-07 00:56:07.736664,
2018-11-07 00:56:07,42.360781,-71.087719,15,cpm,,200082,f21dbbe8304f1e727e73c6c497cbf3cc,4,,,2018-11-07 00:56:07.192728,
2018-11-07 00:56:06,42.360781,-71.087719,38,cpm,,200081,4657eba12059f5f61cc42cb3da152013,4,,,2018-11-07 00:56:06.579235,
2018-11-07 00:56:01,38.40362,-122.81847,27.8,status,,200129,0e1f91201306239e2ae56993d7fee071,65,,,2018-11-07 00:56:02.060294,
2018-11-07 00:56:01,34.4883,136.165,50,cpm,,100031,6ae95cf74a7a4b9fb976df6c784f48ea,535,,,2018-11-07 00:56:01.670041,
2018-11-07 00:56:01,38.40362,-122.81847,12,cpm,,200122,04101ec758f20d9812dae06375c29ac9,65,,,2018-11-07 00:56:01.576568,
2018-11-07 00:56:01,38.40362,-122.81847,37,cpm,,200121,46d85d00ddd3e0d8183ec44784fe355a,65,,,2018-11-07 00:56:01.16556,
2018-11-07 00:55:59,42.381242,-71.111946,27.2,status,,200099,aaf1448c36d125f028ba9478f17155de,5,,,2018-11-07 00:55:59.338585,
2018-11-07 00:55:58,42.381242,-71.111946,12,cpm,,200092,084ada5e2c0ae8bd28a98fa14a4bc300,5,,,2018-11-07 00:55:58.765465,
2018-11-07 00:55:58,42.565,-70.783,25.6,status,,100239,bd8018c619014d93d282935dbb72f935,10,,,2018-11-07 00:55:58.361144,
2018-11-07 00:55:58,42.381242,-71.111946,28,cpm,,200091,36f6f5525c173529802134e9564f241f,5,,,2018-11-07 00:55:58.182932,
2018-11-07 00:55:57,42.565,-70.783,8,cpm,,100232,655ab028e99b30735038442d6c75d93c,10,,,2018-11-07 00:55:57.71569,
2018-11-07 00:55:56,42.565,-70.783,23,cpm,,100231,b8ec3efaf18fd8a30d82b0b9198bf84d,10,,,2018-11-07 00:55:57.050288,
2018-11-07 00:54:54,21.019,-101.2574,28,cpm,"Guanajuato, MX",209,91e0ee31c0e8597314cb7bf7e16bd23a,,,,2018-11-07 00:55:55.162167,
2018-11-07 00:55:49,37.366713,140.53097,26,status,,100079,e16cdf664cc624c1e02872b713f8848d,462,,,2018-11-07 00:55:50.115952,
2018-11-07 00:55:49,37.366713,140.53097,16,cpm,,100072,234900ffda6063e31cb171ab3e512fbd,462,,,2018-11-07 00:55:49.348002,
2018-11-07 00:55:48,37.366713,140.53097,41,cpm,,100071,d73988b9fdb4c7be3e14c35b55115399,462,,,2018-11-07 00:55:48.47767,
2018-11-07 00:55:47,34.995197,135.764331,36,cpm,,74,0040e47a2bec0167023d96e33fe45986,,,,2018-11-07 00:55:47.967587,
2018-11-07 00:55:42,35.6617,139.742,28,celcius,,100149,fb3371d2d3488ced271e0aab56d156d4,100,,,2018-11-07 00:55:42.246975,
2018-11-07 00:55:41,35.6617,139.742,14,cpm,,100142,b069f439b6b688a61467409d8115769e,100,,,2018-11-07 00:55:41.681763,
2018-11-07 00:55:40,35.6617,139.742,23,cpm,,100141,9de94c93f7abd22a33ef1009d5928d1e,100,,,2018-11-07 00:55:41.119854,
2018-11-07 00:55:38,37.4932,139.93305,39,cpm,,101,a5c3f0728276d642901d2752a5f72ccd,,,,2018-11-07 00:55:38.235901,
2018-11-07 00:54:33,52.4449,13.315,22,cpm,"Berlin, DE",204,29d4ef3f5b8221752b147c8186692cd8,,,,2018-11-07 00:55:33.84151,
2018-11-07 00:54:22,53.2042,6.5655,31,cpm,"Groningen, NL",116,e3e9c2e0dc5542bd9b22718f8a7f42e8,,,,2018-11-07 00:55:33.428132,
2018-11-07 00:54:23,52.4449,13.315,22,cpm,"Berlin, DE",204,061ba5561ab9ace66d59a2ff91cbd970,,,,2018-11-07 00:55:23.88123,
2018-11-07 00:55:18,46.316447,6.974947,11,cpm,,54,cd1e58e0b9c9a0c852b182985636520a,,,,2018-11-07 00:55:18.410385,
2018-11-07 00:55:18,37.7875,140.5524,23.4,status,,100409,2558ba3bcf5f5ad69e09067b932d0c80,60,,,2018-11-07 00:55:18.256188,
2018-11-07 00:55:15,35.26828,136.2493,29.2,status,,100129,25ef003479c8b1613105ca874ee98c98,100,,,2018-11-07 00:55:16.200484,
2018-11-07 00:55:15,35.26828,136.2493,16,cpm,,100122,5cce8580b501cdfe1b46defdb521d832,100,,,2018-11-07 00:55:15.48626,
2018-11-07 00:55:14,35.26828,136.2493,0,cpm,,100121,196ab6bc79730edca524200debef8421,100,,,2018-11-07 00:55:14.773336,
2018-11-07 00:55:14,37.32925,140.978431,22.5,status,,100099,7ed7bbd415e1e33f9cdac4ec42c55b87,67,,,2018-11-07 00:55:14.668365,
2018-11-07 00:55:13,37.7875,140.5524,17,cpm,,100402,e6d9d34076bf777a0af06f59636e2be2,60,,,2018-11-07 00:55:13.31309,
2018-11-07 00:55:12,36.04108,140.226816,21,cpm,,63,9cb9dce6b6c1c90657dcc256dda7b94b,,,,2018-11-07 00:55:13.176881,
2018-11-07 00:55:11,25.0439,121.529,47,cpm,,75,6667f761002bbf980cd06f2e17a46148,,,,2018-11-07 00:55:11.687339,
2018-11-07 00:55:09,37.32925,140.978431,46,cpm,,100092,b49ec8e46027623a47639138687c468a,67,,,2018-11-07 00:55:09.645143,
2018-11-07 00:55:06,37.7875,140.5524,58,cpm,,100401,c222f83dd7700c7c3f38984c3283226c,60,,,2018-11-07 00:55:06.48288,
2018-11-07 00:55:03,37.21798,141.00097,27.9,status,,100309,254a5d871ed5b5348b334dcb2348a702,9,,,2018-11-07 00:55:03.834904,
